"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_TOTALS_OCIAD1","p_OCIAD1_TOTALS","sig_TOTALS_OCIAD1","LFQ_KO_TOTALS_22","LFQ_KO_TOTALS_23","LFQ_KO_TOTALS_24","LFQ_WT_TOTALS_22","LFQ_WT_TOTALS_23","LFQ_WT_TOTALS_24","missingness"
"Q9HBL7","PLGRKT","Plasminogen receptor (KT)","Membrane","0",-0.176686538517949,0.689313192219047,FALSE,25.0668082832005,25.726194428241,NA,25.4076824391817,25.8546248789069,25.4572563646275,NA
"Q9HBM1","SPC25","Kinetochore protein Spc25",NA,NA,0.474116403045048,0.293898447279674,FALSE,23.5832095151084,24.1886055953706,24.2455956572944,23.2592106419218,NA,23.8041637305037,NA
"Q9HC07;Q9HC07-2","TMEM165","Transmembrane protein 165",NA,NA,0.050494014862835,0.798408419682699,FALSE,25.6312508481677,25.7074863841168,25.8179114717074,25.5196158994096,26.005134663539,25.4804160964548,"complete"
"Q9HC21-2;Q9HC21","SLC25A19","Mitochondrial thiamine pyrophosphate carrier","MIM","Metabolism > Vitamin metabolism > Vitamin B1 metabolism | Small molecule transport > SLC25A family",-0.0963301617775372,0.724571192554629,FALSE,24.5674131692114,25.3196900634313,25.0994331733095,25.0126135004676,25.3052940035008,24.9576193873164,"complete"
"Q9HC35;Q9HC35-2","EML4","Echinoderm microtubule-associated protein-like 4",NA,NA,-0.549409128961766,0.201998077046816,FALSE,25.7333015551683,25.4971459956123,25.7384321051321,26.106104459472,26.7661883055892,25.7448142777368,"complete"
"Q9HC36","RNMTL1","rRNA methyltransferase 3, mitochondrial",NA,NA,0.161199637135134,0.771459751562305,FALSE,26.6390798342506,28.0218412274877,27.8348161838838,26.8364557641562,27.7779975638175,27.397685006243,"complete"
"Q9HC38-2;Q9HC38;Q9HC38-3","GLOD4","Glyoxalase domain-containing protein 4","Matrix","0",0.493458254831665,0.122640359912624,FALSE,25.8629777493042,25.8428050890732,26.0997478953428,25.0485691286803,25.5450972328532,25.7314896076917,"complete"
"Q9HC52;O95503","CBX8","Chromobox protein homolog 8",NA,NA,0.3440174427042,0.474655419807613,FALSE,24.820264248019,25.0071692293977,25.4472251152137,24.0191936865478,25.2810675322152,24.9423450457548,"complete"
"Q9HCC0;Q9HCC0-2","MCCC2","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","Matrix","Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism",0.421095589434433,0.101565461300858,FALSE,27.7564286859671,27.8773877691307,27.6259608633223,27.6003457253096,27.0493793784436,27.3467654463636,"complete"
"Q9HCD5","NCOA5","Nuclear receptor coactivator 5",NA,NA,-0.186372636476598,0.52798052625371,FALSE,25.2668677154814,25.3644033595152,25.6461921580247,25.1516018005018,25.9193115144321,25.7656678275172,"complete"
"Q9HCE1;Q9HCE1-2","MOV10","Putative helicase MOV-10",NA,NA,0.311298510951335,0.0691443403824359,FALSE,25.6510262877973,25.4754105813257,25.4109867030634,25.3908077788624,25.058527555139,25.154192705331,"complete"
"Q9HCM4-4;Q9HCM4-3;Q9HCM4;Q9HCM4-2;Q9H329","EPB41L5","Band 4.1-like protein 5",NA,NA,-0.252424861535268,0.16930973598321,FALSE,23.3878558990297,23.8041557760944,23.5633985581778,23.9693274586113,23.8604384949259,23.6829188643705,"complete"
"Q9HCN4-2;Q9HCN4-4;Q9HCN4;Q9HCN4-5;Q9HCN4-3","GPN1","GPN-loop GTPase 1",NA,NA,-0.185517514670551,0.598701232298573,FALSE,23.1844853918639,22.8241319793988,NA,23.7066847269644,22.8835390082618,22.9792548656795,NA
"Q9HCN8","SDF2L1","Stromal cell-derived factor 2-like protein 1",NA,NA,0.224889059897301,0.48650270558505,FALSE,27.9359733263506,27.6407449540491,27.4604130401825,27.8332626374835,26.9828437805856,27.5463577228212,"complete"
"Q9HCS7","XAB2","Pre-mRNA-splicing factor SYF1",NA,NA,-0.481108051635232,0.568431642385438,FALSE,24.7356024094515,24.2193918703407,25.2727317210369,24.1226298565538,26.4690742776048,25.0793460215762,"complete"
"Q9HCU5","PREB","Prolactin regulatory element-binding protein",NA,NA,-0.0653434430001347,0.893995140746824,FALSE,25.7260226604623,26.3349069962367,26.5123079544392,25.7470181795109,27.0164495166039,26.0058002440238,"complete"
"Q9HD20;Q9HD20-2;Q9HD20-3","ATP13A1","Manganese-transporting ATPase 13A1",NA,NA,-0.028866002747435,0.934142297067513,FALSE,25.9603353850805,26.2897561132315,26.5057571662717,25.8304688648609,26.7978524908602,26.2141253171049,"complete"
"Q9HD23;Q9HD23-4;Q9HD23-2;Q9HD23-3","MRS2","Magnesium transporter MRS2 homolog, mitochondrial","MIM","Small molecule transport | Signaling",0.10713787054442,0.8635488399357,FALSE,23.789258929425,24.7574403010845,NA,24.0433699069125,24.5126454742175,23.942619853001,NA
"Q9HD33;Q9HD33-2;Q9HD33-3","MRPL47","39S ribosomal protein L47, mitochondrial","Matrix","Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.378717704720636,0.148044588873395,FALSE,26.8716083977636,27.4159408719357,27.2452100275405,26.7839100429525,27.0407083120355,26.5719878280899,"complete"
"Q9HD34","LYRM4","LYR motif-containing protein 4","Matrix","Metabolism > Metals and cofactors > Fe-S cluster biosynthesis",-0.507821278950168,0.00999500540975574,FALSE,25.1011794594918,25.3516714478104,25.1990619877542,NA,25.6801061998093,25.7701449547953,NA
"Q9HD42","CHMP1A","Charged multivesicular body protein 1a",NA,NA,2.28068908541307,0.191835709171014,FALSE,24.4210718624858,24.7555945369662,25.6737003046752,21.5311626708528,25.0790999150129,21.3980368620223,"MNAR"
"Q9HD45","TM9SF3","Transmembrane 9 superfamily member 3",NA,NA,-0.539498009806664,0.111992531574344,FALSE,25.4876314699762,25.6261272705673,25.6835009139651,26.0525486639658,26.5323977340782,25.8308072858846,"complete"
"Q9HDC9;Q9HDC9-2","APMAP","Adipocyte plasma membrane-associated protein",NA,NA,0.330575114846066,0.227353578158027,FALSE,28.523799354963,28.6725572829625,28.7408658075295,28.2003520234459,28.696275148069,28.0488699294019,"complete"
"Q9NNW5","WDR6","WD repeat-containing protein 6",NA,NA,-1.8657752539611,0.0259545741187652,TRUE,22.956172516797,23.2318219318554,23.6419178600262,24.4450349052688,25.8277763406068,25.1544268246863,"complete"
"Q9NNW7-2;Q9NNW7;Q9NNW7-3;Q9NNW7-4","TXNRD2","Thioredoxin reductase 2, mitochondrial","Matrix","Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins",-0.296572132357266,0.363306364076627,FALSE,26.722459927411,26.732435256662,26.4453475250078,27.2785912605949,26.4406213407273,27.0707465048304,"complete"
"Q9NP58-4;Q9NP58","ABCB6","ATP-binding cassette sub-family B member 6, mitochondrial","MOM","Metabolism > Metals and cofactors > Heme synthesis and processing | Small molecule transport > ABC transporters",-0.436641618740616,0.453979307765078,FALSE,24.1810393271011,24.9646672963812,NA,24.8792746415198,25.2952568150636,24.8539533348619,NA
"Q9NP61-2;Q9NP61","ARFGAP3","ADP-ribosylation factor GTPase-activating protein 3",NA,NA,0.733494540715917,0.0349978249396421,FALSE,24.4402281213637,24.6539275141095,25.0210936828738,NA,24.0690163788313,23.8741607519682,NA
"Q9NP66","HMG20A","High mobility group protein 20A",NA,NA,0.3736507783095,0.612251111957168,FALSE,25.5700726935724,25.7281896866292,26.4140313421129,24.5563464910568,26.6300643858928,25.4049305104364,"complete"
"Q9NP72;Q9NP72-2;Q9NP72-3","RAB18","Ras-related protein Rab-18",NA,NA,-0.805358176873302,0.00380433338942816,FALSE,25.5515107883457,25.8638958014641,25.8036507111194,26.4675814633888,26.6645579926219,26.5029923755384,"complete"
"Q9NP73-2;Q9NP73;Q9NP73-3","ALG13","Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13",NA,NA,-0.149030496293285,0.357404567857061,FALSE,24.3277146264188,24.4578660081457,NA,24.3719991580604,24.4807418372571,24.7727214454091,NA
"Q9NP77;Q9NP77-2","SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72",NA,NA,1.48038407671417,0.0645635455249402,FALSE,25.0127728967928,24.4494322409823,24.7518605622137,23.3209333110106,23.9887537555726,22.4632264032631,"MAR"
"Q9NP79;Q9NP79-2","VTA1","Vacuolar protein sorting-associated protein VTA1 homolog",NA,NA,0.317232635029168,0.32998976936169,FALSE,26.8066820334896,26.5682182896002,26.4820240060404,26.6448175554313,26.4389065365267,25.8215023320847,"complete"
"Q9NP80-3;Q9NP80;Q9NP80-2","PNPLA8","Calcium-independent phospholipase A2-gamma","MIM","Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism",1.0723070244803,0.023804010543229,TRUE,23.6009138900377,24.2800203165769,24.1375548839725,22.7897844864452,23.0779275249856,NA,NA
"Q9NP81;Q9NP81-2","SARS2","Serine--tRNA ligase, mitochondrial","Matrix","Mitochondrial central dogma > Translation > mt-tRNA synthetases",-0.258011248959164,0.121752490602529,FALSE,27.0390784988168,27.1739455710793,26.9737685493233,27.5301592328421,27.1796298667906,27.2510372664642,"complete"
"Q9NP92","MRPS30","28S ribosomal protein S30, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.109938093035932,0.181280813240621,FALSE,27.0849576910214,27.1934326907272,27.1986096031491,26.996080375993,27.1584936405692,26.9926116892277,"complete"
"Q9NP97;Q8TF09;Q9NP97-2","DYNLRB1;DYNLRB2","Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2",NA,NA,0.710970028797398,0.0608197390896456,FALSE,27.088396719389,26.6867959154269,26.5567201248543,26.473864050686,25.7515333199108,25.9736053026812,"complete"
"Q9NPA0","EMC7","ER membrane protein complex subunit 7",NA,NA,-0.257062365078234,0.289321897132958,FALSE,25.8713027685156,26.0859330168563,26.2297991741196,26.0097235110612,26.614910556451,26.333587987214,"complete"
"Q9NPA8-2;Q9NPA8","ENY2","Transcription and mRNA export factor ENY2",NA,NA,0.922625815655284,0.0137229090047352,FALSE,25.6042783590423,25.9364728630113,26.086895668627,NA,25.0143066676467,24.8922062948298,NA
"Q9NPD3","EXOSC4","Exosome complex component RRP41",NA,NA,0.490008484505768,0.0599294166218011,FALSE,25.3858488647915,25.6982804289178,25.7682122732535,24.8558455076376,25.344525495127,25.1819451106809,"complete"
"Q9NPE3","NOP10","H/ACA ribonucleoprotein complex subunit 3",NA,NA,-1.43173018970833,0.00260813839162755,TRUE,25.2514187958795,24.7023757294799,24.9341887171243,26.3287909447792,26.2259945352025,26.628388331627,"complete"
"Q9NPF5","DMAP1","DNA methyltransferase 1-associated protein 1",NA,NA,-0.224288986084801,0.00865665243591299,FALSE,24.4743842327043,24.3834545133448,24.4645545069231,24.6060626617183,24.7277275646352,24.6614699848731,"MAR"
"Q9NPH0;Q9NPH0-2","ACP6","Lysophosphatidic acid phosphatase type 6","IMS","Metabolism > Lipid metabolism > Phospholipid metabolism",0.3846362977769,0.0087744742847772,FALSE,24.1967908593536,24.2538087113727,24.2224898625486,23.8332585352744,23.7609774023493,23.9249446023205,"complete"
"Q9NPH2-2;Q9NPH2-3;Q9NPH2","ISYNA1","Inositol-3-phosphate synthase 1",NA,NA,1.22879417803113,0.0038770648002397,TRUE,26.4995346132996,26.0314807622034,26.1195381334004,25.1483063776998,24.9615097392105,24.8543548578997,"complete"
"Q9NPI6-2;Q9NPI6","DCP1A","mRNA-decapping enzyme 1A",NA,NA,0.735405234473202,0.0583347227128557,FALSE,25.1261467758096,25.3551748672862,25.1489183639461,24.7145949471526,24.6483091498551,24.0611202066146,"complete"
"Q9NPJ3;Q9NPJ3-2","ACOT13","Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed","Matrix","Metabolism > Lipid metabolism",0.0565341277406333,0.800514440440794,FALSE,26.9605154013102,27.0072983602905,26.7854770208548,27.1053709524325,26.4875551267858,26.9907623200153,"complete"
"Q9NPL8","TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","MIM","OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors",0.159210420249234,0.537612961945827,FALSE,25.0802500674471,25.1149014386891,25.314090620473,24.648483345087,25.0027863926106,25.3803411281639,"complete"
"Q9NPQ8-4;Q9NPQ8;Q9NPQ8-2;Q9NPQ8-3;Q9NVN3-4;Q9NVN3-3;Q9NVN3-1","RIC8A","Synembryn-A",NA,NA,0.964939227105415,0.00136520772173952,FALSE,24.6680241462345,24.4915122607011,24.602482554281,23.6059104127306,23.6388904405363,NA,NA
"Q9NQ29-2;Q9NQ29;Q9NQ29-3","LUC7L","Putative RNA-binding protein Luc7-like 1",NA,NA,0.0750721149351001,0.837062312964475,FALSE,24.9404013284186,25.784395511269,25.6583238996104,25.0221996270141,25.3602128798182,25.7754918876604,"complete"
"Q9NQ50","MRPL40","39S ribosomal protein L40, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.225592710415533,0.0506653080625506,FALSE,27.6872279692766,27.897014080708,27.8510799564484,27.5234120076452,27.5910275229658,27.6441043445754,"complete"
"Q9NQ55-2;Q9NQ55;Q9NQ55-3","PPAN","Suppressor of SWI4 1 homolog",NA,NA,-0.0609373897634669,0.95033560933221,FALSE,25.1943039973467,25.1220281370986,26.1354763455023,24.2968855266646,27.1124855739207,25.2252495486527,"complete"
"Q9NQ88","TIGAR","Fructose-2,6-bisphosphatase TIGAR",NA,NA,0.951534563476734,0.16429034164109,FALSE,24.565800372348,NA,25.22092189162,24.0129073764794,24.163755676975,23.6488166520674,NA
"Q9NQC3-2;Q9NQC3-5;Q9NQC3;Q9NQC3-4;Q9NQC3-3;Q9NQC3-6","RTN4","Reticulon-4",NA,NA,-0.122152305303832,0.527909911889132,FALSE,27.9418157396978,27.5439458131358,27.6745279249015,27.9349212254033,28.0105604422373,27.581264726006,"complete"
"Q9NQE9","HINT3","Histidine triad nucleotide-binding protein 3","unknown","0",-0.903989741047834,0.110184919735939,FALSE,25.6038355175168,25.1405032239223,24.848203678068,26.7591230012271,25.538865414567,26.0065232268565,"complete"
"Q9NQG5","RPRD1B","Regulation of nuclear pre-mRNA domain-containing protein 1B",NA,NA,0.464890141653434,0.354132886757798,FALSE,26.1234005006951,25.9805023632295,26.5083065380513,25.1327509904187,26.4516801927179,25.633107793879,"complete"
"Q9NQH7-4;Q9NQH7;Q9NQH7-2;Q9NQH7-3;Q9NQH7-5","XPNPEP3","Probable Xaa-Pro aminopeptidase 3","Matrix","Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases",0.109691865955366,0.670437780404455,FALSE,26.358063359199,26.0045992646958,25.8862783445364,26.3369699199742,25.6906261048294,25.8922693457615,"complete"
"Q9NQP4","PFDN4","Prefoldin subunit 4",NA,NA,2.37430774010567,0.182197232969389,FALSE,26.0902535877585,25.7142761847644,24.4692822297036,25.3177625409806,22.7099073430094,21.1232188979195,"MNAR"
"Q9NQR4","NIT2","Omega-amidase NIT2","unknown","Metabolism > Detoxification",0.660621717253132,0.0745377249659937,FALSE,25.8361944810289,25.4369505013218,25.3602416241859,25.1696863539369,24.4562611200409,25.0255739807994,"complete"
"Q9NQS7-2;Q9NQS7","INCENP","Inner centromere protein",NA,NA,0.155449171865936,0.819214257285337,FALSE,24.8779575570677,24.5217033411793,25.4074404888277,23.6553920818034,25.2753108059205,25.410050983753,"complete"
"Q9NQT4","EXOSC5","Exosome complex component RRP46",NA,NA,0.697777723015768,0.141790020309201,FALSE,26.0665143826523,26.3787896270181,26.6766570491903,25.0867530436849,26.1466890901417,25.7951857559868,"complete"
"Q9NQT5;Q9NQT5-2","EXOSC3","Exosome complex component RRP40",NA,NA,0.950247923308432,0.374590009069007,FALSE,25.8573735849323,25.709401144972,26.292198668218,24.3435156767949,25.6619707420031,NA,NA
"Q9NQW7;Q9NQW7-3;Q9NQW7-2;Q9NQW7-4","XPNPEP1","Xaa-Pro aminopeptidase 1",NA,NA,0.404921172739598,0.0854591272074606,FALSE,26.3528500793683,25.8936243528433,26.0993261947936,25.6895480665269,25.7732134148256,25.6682756274339,"complete"
"Q9NQX3;Q9NQX3-2","GPHN","Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase",NA,NA,0.0342930358280356,0.86823505477585,FALSE,24.4163457938712,24.8071753943953,24.8385436071293,24.3766440842415,24.8058777163013,24.7766638873689,"MAR"
"Q9NQX7;Q9NQX7-3;Q9NQX7-2","ITM2C","Integral membrane protein 2C;CT-BRI3",NA,NA,-2.32051043735706,0.100729128542271,FALSE,20.9095059483652,23.928999572181,22.1449589692947,25.4779148362385,24.0979043148872,24.3691766507864,"MNAR"
"Q9NQZ2","UTP3","Something about silencing protein 10",NA,NA,0.517553505780235,0.471824416143382,FALSE,25.3767700071857,26.0776240392092,26.5291669663276,24.3893377199879,26.0376878574695,26.0038749179244,"complete"
"Q9NQZ5","STARD7","StAR-related lipid transfer protein 7, mitochondrial","IMS","Metabolism > Lipid metabolism > Phospholipid metabolism | Small molecule transport",-0.19752286411137,0.23689095324117,FALSE,24.6465405858169,24.5002953441692,24.4248700044753,24.9397541535663,24.6916706235424,24.5328497496868,"complete"
"Q9NR09","BIRC6","Baculoviral IAP repeat-containing protein 6",NA,NA,0.327214381307034,0.0404522911400309,FALSE,23.915579765691,24.030554522371,23.8716031979402,23.7813385661473,23.5304086237424,23.5243471521914,"complete"
"Q9NR28-2;Q9NR28;Q9NR28-3","DIABLO","Diablo homolog, mitochondrial","IMS","Mitochondrial dynamics and surveillance > Apoptosis",-0.829017116205968,0.0592466216470668,FALSE,26.408151846411,26.8323133213855,26.3698183303947,27.7341922204679,26.888153477603,27.4749891487382,"complete"
"Q9NR30;Q9NR30-2","DDX21","Nucleolar RNA helicase 2",NA,NA,-0.38933227220333,0.399944634609797,FALSE,28.4117170880895,28.9154066517702,29.1720513513145,28.588094374955,29.7485563085611,29.3305212242681,"complete"
"Q9NR31;Q9NR31-2","SAR1A","GTP-binding protein SAR1a",NA,NA,0.449877099284336,0.079856733333395,FALSE,27.4668099288525,27.4701524032426,27.2650839512298,27.2316366971884,26.7115965531626,26.9091817351209,"complete"
"Q9NR45","NANS","Sialic acid synthase",NA,NA,0.360428510579265,0.148918726634077,FALSE,26.2922400467265,25.8445329810254,25.850425212899,25.8626481340865,25.3900321806879,25.6532323941387,"complete"
"Q9NR46;Q9NR46-2","SH3GLB2","Endophilin-B2",NA,NA,0.651359118192634,0.0250556021033572,FALSE,25.0391097727676,25.33182413655,25.0183752137129,24.7578991452111,24.2804299872513,24.3969026359902,"complete"
"Q9NR50;Q9NR50-3;Q9NR50-2","EIF2B3","Translation initiation factor eIF-2B subunit gamma",NA,NA,0.998087855478698,0.00805958427862483,FALSE,26.029835933429,26.1382041855819,26.0945116919227,25.0460502075023,24.9234253239661,25.2988127130291,"complete"
"Q9NR56;Q9NR56-7;Q9NUK0-2;Q9NUK0;Q5VZF2-3;Q5VZF2-2;Q5VZF2;Q9NUK0-4;Q9NUK0-3","MBNL1","Muscleblind-like protein 1",NA,NA,0.825250957688265,0.0423746814226811,FALSE,25.5536365121359,26.1961682903998,26.1575006980108,24.8695385830631,25.4992897431735,25.0627243012451,"complete"
"Q9NR77","PXMP2","Peroxisomal membrane protein 2","MIM","0",-0.278089792707348,0.271242811461101,FALSE,25.2026022678204,25.4111322779275,NA,25.3309439044004,25.9259319225699,25.4979953697736,NA
"Q9NRA2-2;Q9NRA2","SLC17A5","Sialin",NA,NA,-2.03345176956017,0.0999891072931301,FALSE,21.3003961760127,23.8604458146509,22.6331402530087,24.9919824704286,24.6898183853606,24.2125366965636,"MNAR"
"Q9NRF8","CTPS2","CTP synthase 2",NA,NA,3.57971542998353,0.00100326135753372,TRUE,25.9346942340549,26.0379501864454,26.3168972747819,22.0514958449595,22.8026146318164,22.6962849285557,"complete"
"Q9NRF9","POLE3","DNA polymerase epsilon subunit 3",NA,NA,1.0635003749404,0.00531037155396657,TRUE,27.0400619644748,27.1071103818521,26.918631150424,26.1791262145337,25.760384814425,25.935791342971,"complete"
"Q9NRG0","CHRAC1","Chromatin accessibility complex protein 1",NA,NA,0.253276025473365,0.364363353588156,FALSE,24.3926529269792,25.095581548428,24.6706937573485,24.6424776056957,24.2131136945346,24.5435088561053,"complete"
"Q9NRG7;Q9NRG7-3","SDR39U1","Epimerase family protein SDR39U1","unknown","0",1.5045156338337,0.0667040476965141,FALSE,25.2237289714581,26.6274449228817,26.5579410698671,23.9780402227047,25.2981383562994,24.6193894837017,"complete"
"Q9NRG9;Q9NRG9-2","AAAS","Aladin",NA,NA,-0.131220642941233,0.717591918640195,FALSE,25.4208920996783,25.7018662813486,25.9664383629376,25.3247966228286,26.3329045924747,25.8251574574849,"complete"
