"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_MITOS_OCIAD1","p_OCIAD1_MITOS","sig_MITOS_OCIAD1","LFQ_KO_MITOS_22","LFQ_KO_MITOS_23","LFQ_KO_MITOS_24","LFQ_WT_MITOS_22","LFQ_WT_MITOS_23","LFQ_WT_MITOS_24","missingness"
"Q9UDY2-6;Q9UDY2-3;Q9UDY2;Q9UDY2-7;Q9UDY2-5;Q9UDY2-4;Q9UDY2-2","TJP2","Tight junction protein ZO-2",NA,NA,0.186681500758201,0.0585746911192435,FALSE,24.6888714858877,24.6800921426464,24.8365826510161,24.5598620224903,24.5634158772862,24.5222238774991,"complete"
"Q9UEU0;Q9UEU0-2","VTI1B","Vesicle transport through interaction with t-SNAREs homolog 1B",NA,NA,-0.203189797021967,0.39192998637893,FALSE,25.4268083332615,25.2559336511893,24.908668954172,25.1531955572151,25.3854629107549,25.6623218617187,"complete"
"Q9UEY8-2;Q9UEY8","ADD3","Gamma-adducin",NA,NA,0.424127710773199,0.0171158711468438,FALSE,26.0733102954452,26.018682683606,26.1971866074793,25.5884915050535,25.5920908190973,25.8362141300601,"complete"
"Q9UFC0","LRWD1","Leucine-rich repeat and WD repeat-containing protein 1",NA,NA,0.607205393271048,0.490695335089101,FALSE,NA,25.9379551924685,24.7349717557834,24.9293004498794,24.8560359032432,24.4024378894421,NA
"Q9UFG5;Q9UFG5-2","C19orf25","UPF0449 protein C19orf25",NA,NA,-0.238872718926199,0.608829580134719,FALSE,NA,23.8246370288032,24.289435998447,24.2619619727185,23.7092107175471,24.9165550073883,NA
"Q9UFN0","NIPSNAP3A","Protein NipSnap homolog 3A","Matrix","0",-0.0826858017064325,0.672666738302697,FALSE,26.507833463624,26.6833156149383,26.977246827774,27.0287242518964,26.7654208331283,26.6223082264309,"complete"
"Q9UG56-2;Q9UG56","PISD","Phosphatidylserine decarboxylase proenzyme;Phosphatidylserine decarboxylase alpha chain;Phosphatidylserine decarboxylase beta chain","MIM","Metabolism > Lipid metabolism > Phospholipid metabolism",-0.900666186346967,0.0489786549378557,FALSE,23.3881858170678,23.9111516661956,23.7082789680054,25.0744786819386,24.3266780869139,24.3084582414572,"complete"
"Q9UG63;Q9UG63-2","ABCF2","ATP-binding cassette sub-family F member 2",NA,NA,-0.392502894168466,0.0590633238017142,FALSE,24.3609187248803,24.2661615592001,24.1602570283334,24.4983478193864,24.582999592191,24.8834985833418,"complete"
"Q9UGC7-2;Q9UGC7;Q9UGC7-4;Q9UGC7-3","MTRF1L","Peptide chain release factor 1-like, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Translation factors",-0.621795143106603,0.00132822381874373,FALSE,24.4284363998737,24.3377205152017,24.4847759597274,24.9935931439727,25.1520773072037,24.9706478529462,"complete"
"Q9UGI8;Q9UGI8-2","TES","Testin",NA,NA,-1.17991408523663,0.00428379113585131,TRUE,23.4631581338371,23.5916013538669,23.9204068455693,24.982323105379,24.739650206944,24.7929352766602,"complete"
"Q9UGM6;Q9UGM6-2","WARS2","Tryptophan--tRNA ligase, mitochondrial","Matrix","Mitochondrial central dogma > Translation > mt-tRNA synthetases",-0.381235807773834,0.0240566530470635,FALSE,26.2317423986415,26.2084669343122,26.4517702055342,26.7200565956636,26.7821948805941,26.5334354855517,"complete"
"Q9UGP8","SEC63","Translocation protein SEC63 homolog",NA,NA,-0.455743480549099,0.00330585261881353,FALSE,27.1997911087888,27.2103189549512,27.2505683887427,27.6649240504271,27.6130765708888,27.7499082728141,"complete"
"Q9UGV2;Q9UGV2-3;Q9UGV2-2","NDRG3","Protein NDRG3",NA,NA,-0.188217842556501,0.398935572751962,FALSE,24.1307506456057,23.7916295001198,24.010852296886,23.9178862038899,24.4836423915811,24.09635737481,"complete"
"Q9UH62","ARMCX3","Armadillo repeat-containing X-linked protein 3","MOM","Mitochondrial dynamics and surveillance > Trafficking",1.03113198989903,0.00502939307196168,TRUE,26.4700187823931,26.7840208735977,26.5061717414508,25.8153926432019,25.34641867459,25.5050041099526,"complete"
"Q9UH99-2;Q9UH99;Q9UH99-3","SUN2","SUN domain-containing protein 2",NA,NA,1.1408205591993,0.0233974740472097,TRUE,26.1817891742912,25.671062862738,25.7568207814832,24.3101957543189,25.1593519472912,24.7176634393044,"complete"
"Q9UHA4;Q9UHA4-2","LAMTOR3","Ragulator complex protein LAMTOR3",NA,NA,-0.0759009254468985,0.49327452579167,FALSE,28.3436170315782,28.4700354660888,28.6034600808222,28.6617195101518,28.4294086815616,28.5536871631165,"complete"
"Q9UHB6;Q9UHB6-4;Q9UHB6-2;Q9UHB6-5;Q9UHB6-3","LIMA1","LIM domain and actin-binding protein 1",NA,NA,-0.847801297808534,0.0436257925014667,FALSE,26.147541721289,25.94152767145,26.1932400190369,26.659996697991,26.8107865789701,27.3549300282404,"complete"
"Q9UHB9;Q9UHB9-4;Q9UHB9-2;Q9UHB9-3","SRP68","Signal recognition particle subunit SRP68",NA,NA,0.662696462898932,0.0552347367498831,FALSE,25.7681440570516,25.397889271012,25.9538326299554,24.690465211594,25.1327104566934,25.3086009010348,"complete"
"Q9UHD1;Q9UHD1-2","CHORDC1","Cysteine and histidine-rich domain-containing protein 1",NA,NA,0.32288357173605,0.0796829235128408,FALSE,NA,24.3292409887868,24.2027759886549,23.7764442230548,23.9158601245409,24.1370704033587,NA
"Q9UHD8-5;Q9UHD8-7;Q9UHD8-2;Q9UHD8;Q9UHD8-3;Q9UHD8-4;Q9UHD8-9;Q9UHD8-8","SEPT9","Septin-9",NA,NA,0.116332212386663,0.552420386152091,FALSE,26.186216749678,26.0119589083181,26.3374320301159,25.8500252073061,25.9857867762847,26.3507990673612,"complete"
"Q9UHG3;Q9UHG3-2","PCYOX1","Prenylcysteine oxidase 1",NA,NA,-0.328925554649199,0.0247359956007459,FALSE,27.2399921021624,27.1185731740997,27.1561060302213,27.369009283176,27.5266009348793,27.6058377523757,"complete"
"Q9UHI6;Q9UHI6-2","DDX20","Probable ATP-dependent RNA helicase DDX20",NA,NA,-0.613497472516567,0.29277425832441,FALSE,24.1119505324363,23.7132789603342,23.6712253874907,23.8487459493567,24.1934666272412,25.294734721213,"complete"
"Q9UHI8","ADAMTS1","A disintegrin and metalloproteinase with thrombospondin motifs 1",NA,NA,-1.619978252124,0.000985845893751853,TRUE,25.334668908959,25.6509567419312,25.2313360421754,27.2618245452327,26.7882882585404,27.0267836456645,"complete"
"Q9UHJ6","SHPK","Sedoheptulokinase",NA,NA,-0.641639834042667,0.0963603267995024,FALSE,23.0255211165487,22.6279032963364,23.4185993877064,23.3101874930211,23.7725020577791,23.9142537519193,"MAR"
"Q9UHK6;Q9UHK6-5;Q9UHK6-4;Q9UHK6-2","AMACR","Alpha-methylacyl-CoA racemase","Matrix","Metabolism > Lipid metabolism > Fatty acid oxidation",-0.0333394768759518,0.734572311225611,FALSE,NA,24.3092920835994,24.3447114080607,24.4906088327491,24.201369635829,24.3890451995399,NA
"Q9UHL4","DPP7","Dipeptidyl peptidase 2",NA,NA,4.0589725360362,0.00124816365278821,TRUE,26.7244753965953,26.4369439122084,27.3805453357399,22.6254345006789,22.9512635236111,NA,NA
"Q9UHN1","POLG2","DNA polymerase subunit gamma-2, mitochondrial","Matrix","Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid",0.354661059673735,0.0842108177833252,FALSE,25.0708957409371,25.1600659710513,25.4304394151537,25.0245914098964,24.9213216514584,24.6515048867661,"complete"
"Q9UHN6;Q9UHN6-2","TMEM2","Transmembrane protein 2",NA,NA,-0.717991860692667,0.0102014864291283,FALSE,24.682342575492,24.5115967825175,24.4862205915061,25.1681750925869,25.5023979393339,25.1635624996728,"complete"
"Q9UHQ9","CYB5R1","NADH-cytochrome b5 reductase 1",NA,NA,0.394836695552335,0.00530766290238461,FALSE,27.1807078122403,27.2608179106989,27.0767571548248,26.8243401451713,26.7047484323625,26.8046842135732,"complete"
"Q9UHR4","BAIAP2L1","Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1",NA,NA,-0.148244459409298,0.618276728491318,FALSE,26.5011749962701,26.0114960730079,26.3961667961586,25.9972911989743,26.6776281561592,26.678651888531,"complete"
"Q9UHV9","PFDN2","Prefoldin subunit 2",NA,NA,-0.602810271360603,0.191858801866483,FALSE,23.5421970888355,NA,23.7561573000263,24.3530542378976,23.6578878006531,24.7450203588238,NA
"Q9UHX1-6;Q9UHX1-4;Q9UHX1-5;Q9UHX1-2;Q9UHX1-3;Q9UHX1","PUF60","Poly(U)-binding-splicing factor PUF60",NA,NA,0.713799921588333,0.287989632716333,FALSE,23.4233264969007,23.8563096394394,22.1846194727106,22.664304710593,22.1340609274025,22.5244902062902,"MAR"
"Q9UI09;Q9UI09-2","NDUFA12","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",-0.0953846387830986,0.167794873971252,FALSE,28.2500424228973,28.336633147369,28.3105581511501,28.4850366469399,28.3684514766047,28.3298995142211,"complete"
"Q9UI10","EIF2B4","Translation initiation factor eIF-2B subunit delta",NA,NA,0.54138615899587,0.0803158748461499,FALSE,23.8723788859856,23.8202380830466,24.2392006779686,23.3107907706299,23.2014933785639,23.7953750208194,"MAR"
"Q9UI12-2;Q9UI12","ATP6V1H","V-type proton ATPase subunit H",NA,NA,-0.10558421519023,0.551487080800474,FALSE,26.3934339761457,26.2351176405855,26.524262889607,26.296544376583,26.4206589924778,26.7523637828481,"complete"
"Q9UI14","RABAC1","Prenylated Rab acceptor protein 1",NA,NA,-0.1054960986325,0.690135317215482,FALSE,25.7156959291777,25.5640578446724,25.7934639445126,25.5483003055922,25.5977213134032,26.2436843952648,"complete"
"Q9UI30;Q9UI30-2","TRMT112","Multifunctional methyltransferase subunit TRM112-like protein",NA,NA,0.227553212976702,0.552088322055412,FALSE,25.9776539042456,25.7877709717156,25.886831266602,25.3862456212073,NA,25.9268187145481,NA
"Q9UI43","FTSJ2","rRNA methyltransferase 2, mitochondrial",NA,NA,-0.487560821761598,0.109798980895234,FALSE,24.5926633645298,24.5659459339113,25.1091136671634,25.257624673212,25.2275987767475,25.2451819809298,"complete"
"Q9UID3-2;Q9UID3","VPS51","Vacuolar protein sorting-associated protein 51 homolog",NA,NA,0.148201906688701,0.678292295231223,FALSE,24.2899091600781,23.752119322019,24.300767767862,23.4357071606274,24.1143077984544,24.3481755708112,"complete"
"Q9UIG0-2;Q9UIG0","BAZ1B","Tyrosine-protein kinase BAZ1B",NA,NA,1.51092707695537,0.226604773873978,FALSE,NA,25.2254261123797,23.8045651714129,22.5337398679512,24.1713960695843,22.3070697572873,NA
"Q9UII2;Q9UII2-3;Q9UII2-2","ATPIF1","ATPase inhibitor, mitochondrial",NA,NA,0.871481992925535,0.197412095159807,FALSE,28.7242811734259,29.6636780225272,29.3283723805161,29.0871385167081,27.5006760969544,28.5140709840301,"complete"
"Q9UIJ7;Q9UIJ7-3;Q9UIJ7-2","AK3","GTP:AMP phosphotransferase AK3, mitochondrial","Matrix","Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing",0.399392249234634,0.0259748262819839,FALSE,28.0630940440395,28.0786931190518,28.1798589966104,27.7784058856497,27.8026253792463,27.5424381471018,"complete"
"Q9UIQ6;Q9UIQ6-3;Q9UIQ6-2","LNPEP","Leucyl-cystinyl aminopeptidase;Leucyl-cystinyl aminopeptidase, pregnancy serum form",NA,NA,0.0681984642273363,0.556154777921194,FALSE,24.3623610098478,24.3874860328552,24.213454868144,24.2096483973058,24.1247509630435,24.4243071578157,"complete"
"Q9UIW2;Q9HCM2","PLXNA1;PLXNA4","Plexin-A1;Plexin-A4",NA,NA,-0.932810413561036,0.0519421876436957,FALSE,23.4650789222322,22.9919020446851,23.4458032528897,23.7390994640673,24.3070769598614,24.6550390365614,"complete"
"Q9UJ14;Q9UJ14-4","GGT7","Gamma-glutamyltransferase 7;Gamma-glutamyltransferase 7 heavy chain;Gamma-glutamyltransferase 7 light chain",NA,NA,1.0139402604792,0.0948417824038736,FALSE,24.1894959400694,23.6797038808681,22.9354178912308,22.0537887011076,22.9397936929182,22.7692145367049,"complete"
"Q9UJ83-2;Q9UJ83;Q9UJ83-4;Q9UJ83-3","HACL1","2-hydroxyacyl-CoA lyase 1",NA,NA,-0.818710573540834,0.00146123875124538,FALSE,26.794501642944,26.741700954623,26.9554602864593,27.5719231500794,27.5708087195041,27.8050627350653,"complete"
"Q9UJS0;Q9UJS0-2","SLC25A13","Calcium-binding mitochondrial carrier protein Aralar2","MIM","Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Amino acid metabolism > Urea cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family",0.392359393890398,0.067376172876001,FALSE,28.9110482314473,29.1884344467553,29.0036366718402,28.8858627834522,28.4762539326677,28.5639244522517,"complete"
"Q9UJU6;Q9UJU6-2;Q9UJU6-3;Q9UJU6-6;Q9UJU6-5;Q9UJU6-4","DBNL","Drebrin-like protein",NA,NA,-0.622037252743834,0.0124667586458832,FALSE,23.8933374931027,24.0153169602892,24.243056573229,24.7536860413216,24.4714287348835,24.7927080086473,"complete"
"Q9UJV9","DDX41","Probable ATP-dependent RNA helicase DDX41",NA,NA,0.575716129392902,0.00607868616283786,FALSE,23.6937825840978,23.5407423115707,23.4434241293959,22.8243791279399,23.0635220935408,23.062899415405,"complete"
"Q9UJW0-3;Q9UJW0;Q9UJW0-2","DCTN4","Dynactin subunit 4",NA,NA,0.134720837920749,0.357414159278777,FALSE,NA,24.1502760241491,24.1274539872418,23.904053876513,24.2308903756586,23.8774882511525,NA
"Q9UJX3-2;Q9UJX3","ANAPC7","Anaphase-promoting complex subunit 7",NA,NA,0.654083638571837,0.0450791824949345,FALSE,NA,24.3790690180229,24.1414280988797,23.415525161313,23.9165214915691,23.4864481067563,NA
"Q9UJZ1;Q9UJZ1-2","STOML2","Stomatin-like protein 2, mitochondrial","MIM","Protein import, sorting and homeostasis > Protein homeostasis",-0.332382707019732,0.0331185096276954,FALSE,30.7265645433395,30.7054474170867,30.8997070967171,31.1525918784215,31.221630575451,30.95464472433,"complete"
"Q9UKD2","MRTO4","mRNA turnover protein 4 homolog",NA,NA,0.040380710651835,0.923982635146863,FALSE,23.8711568452011,24.1889563951884,23.8012133031906,23.9701848602273,23.25779127309,24.5122082783073,"complete"
"Q9UKE5-8;Q9UKE5-5;Q9UKE5-7;Q9UKE5-3;Q9UKE5-6;Q9UKE5-2;Q9UKE5-4;Q9UKE5","TNIK","TRAF2 and NCK-interacting protein kinase",NA,NA,-0.466451208115998,0.327624405869433,FALSE,23.818599054844,NA,24.021351804983,24.0369609807534,25.1127088337683,24.0096100995668,NA
"Q9UKF6","CPSF3","Cleavage and polyadenylation specificity factor subunit 3",NA,NA,1.29686139222247,0.0897161536481968,FALSE,23.7673769934324,23.3780611083739,22.896228233484,21.9145988133718,22.9168476312806,21.3196357139705,"MAR"
"Q9UKG9-3;Q9UKG9;Q9UKG9-2","CROT","Peroxisomal carnitine O-octanoyltransferase","unknown","Metabolism > Lipid metabolism > Fatty acid oxidation",-1.21868883875553,0.009726400678713,TRUE,24.6870527580555,24.432020444043,24.0936018160911,25.283402468029,25.6271401749304,25.9581988914968,"complete"
"Q9UKM7","MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",NA,NA,3.61096798974313,0.087346241594688,FALSE,25.2078445599931,25.0324122366414,23.6459013452641,20.0134426685737,19.5295059056466,23.5103055984489,"MNAR"
"Q9UKM9;Q9UKM9-2","RALY","RNA-binding protein Raly",NA,NA,1.1048700779804,0.0597002710269518,FALSE,24.4979491253385,24.6867733122866,25.4311248665964,24.1647008370791,23.9855528216136,23.1509834115876,"complete"
"Q9UKS6","PACSIN3","Protein kinase C and casein kinase substrate in neurons protein 3",NA,NA,0.973914568649334,0.0208335715404742,FALSE,26.4631792591518,26.0405796950584,26.091643501803,24.8709418599647,25.56911609481,25.2336007952905,"complete"
"Q9UKU7;Q9UKU7-3;Q9UKU7-2","ACAD8","Isobutyryl-CoA dehydrogenase, mitochondrial","Matrix","Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism",0.518879358185334,0.102989331307972,FALSE,25.948351396451,25.8872939621202,26.4826376553593,25.5469670267517,25.5303903187889,25.6842875938339,"complete"
"Q9UKV3;Q9UKV3-5;Q9UKV3-3;Q9UKV3-2","ACIN1","Apoptotic chromatin condensation inducer in the nucleus",NA,NA,1.7673021952941,0.0968691261712489,FALSE,21.985436678477,23.084798413893,21.0254218962951,21.3117115353543,20.0867858492007,19.3952530182278,"MAR"
"Q9UKV5","AMFR","E3 ubiquitin-protein ligase AMFR",NA,NA,-0.201191294840633,0.240571027990031,FALSE,24.8077334608555,24.5908479738573,24.8864431066184,24.7477231268334,25.0032168182949,25.1376584807248,"complete"
"Q9UL25","RAB21","Ras-related protein Rab-21",NA,NA,-0.789973654473336,0.00797432568120798,FALSE,26.9202182932094,26.8231253808626,27.2089963885577,27.678896244607,27.7381186705174,27.9052461109253,"complete"
"Q9UL26","RAB22A","Ras-related protein Rab-22A",NA,NA,-0.500460438878065,0.0954711551478571,FALSE,25.7980809737301,25.4360298507472,25.3330468668177,25.6705429645241,26.2388117982027,26.1591842452024,"complete"
"Q9UL46","PSME2","Proteasome activator complex subunit 2",NA,NA,0.730843661150434,0.327829924258868,FALSE,23.4949020194606,23.5332486353106,21.8047050930818,22.1505189229774,22.3513212585577,22.1384845828666,"complete"
"Q9UL54-2;Q9UL54-4;Q9UL54;Q9UL54-3","TAOK2","Serine/threonine-protein kinase TAO2",NA,NA,-1.45765043362073,0.0332439096978718,TRUE,25.8766074473564,25.1415259341484,25.0200643037146,26.1313219979482,27.3199591506777,26.9598678374557,"complete"
"Q9ULA0-2;Q9ULA0","DNPEP","Aspartyl aminopeptidase",NA,NA,0.251445516002985,0.459599449664139,FALSE,25.4346215610066,25.0281776436283,24.4800932105214,NA,24.7602777531035,24.6987594916614,NA
"Q9ULC3","RAB23","Ras-related protein Rab-23",NA,NA,-0.258331664347303,0.163729306795388,FALSE,24.7159920093814,24.5399479401887,24.7664209787465,24.7306779435111,24.9066263789269,25.1600515989205,"complete"
"Q9ULC4;Q9ULC4-3;Q9ULC4-2","MCTS1","Malignant T-cell-amplified sequence 1",NA,NA,0.423071780084065,0.372402527753829,FALSE,26.0582753902284,25.6798850575815,24.9019429211037,24.7941723834437,25.5868216179812,24.9898940272365,"complete"
"Q9ULD0;Q9ULD0-3;Q9ULD0-2","OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > TCA cycle",0.325103207283334,0.0172051878161861,FALSE,25.1443895300499,25.2182300697751,25.0128993809373,24.8425831642291,24.7399692972466,24.8176568974366,"complete"
"Q9ULF5","SLC39A10","Zinc transporter ZIP10",NA,NA,-0.199596358964332,0.286544709632703,FALSE,25.4639905764859,25.358415397347,25.3052192964149,25.3990807412623,25.4765120230152,25.8508215828633,"complete"
"Q9ULH0-2;Q9ULH0-4;Q9ULH0;Q9ULH0-3;Q9ULH0-5","KIDINS220","Kinase D-interacting substrate of 220 kDa",NA,NA,0.0876418683481006,0.634846604870387,FALSE,25.303113892827,25.1121304396851,25.3831188981228,24.9529142768998,25.1296896018022,25.4528337468886,"complete"
"Q9ULJ8;Q9ULJ8-4;Q9ULJ8-5;Q9ULJ8-3","PPP1R9A","Neurabin-1",NA,NA,0.143210749408198,0.695755449617397,FALSE,25.0086725223836,25.0278907427565,25.0121756954176,NA,25.1495259440941,24.5965451974613,NA
"Q9ULK5","VANGL2","Vang-like protein 2",NA,NA,0.789975380379431,0.0224518836748246,FALSE,24.1411797880182,24.1886805837494,NA,23.3360549978758,23.1745113423503,23.614298076287,NA
"Q9ULP9-2;Q9ULP9","TBC1D24","TBC1 domain family member 24",NA,NA,0.497420591217988,0.0511232640895558,FALSE,NA,23.9011109048945,23.9565734049652,23.1952041023919,23.6151077592092,23.4839528295345,NA
"Q9ULT8","HECTD1","E3 ubiquitin-protein ligase HECTD1",NA,NA,-2.23147363634973,0.0860771699233219,FALSE,21.6179525963652,21.2928191419125,23.5597461800436,24.2785730844284,24.5245523024777,24.3618134404644,"MNAR"
"Q9ULV4;Q9ULV4-2;Q9ULV4-3;Q6QEF8-4;Q6QEF8-3;Q6QEF8-2;Q6QEF8-5;Q6QEF8","CORO1C","Coronin-1C",NA,NA,-0.203294973811335,0.0279288136008741,FALSE,26.3857322207843,26.3938347657261,26.4643906408572,26.6573595032809,26.6694095413606,26.5270735041601,"complete"
"Q9ULX3","NOB1","RNA-binding protein NOB1",NA,NA,0.441648274582835,0.116611314758764,FALSE,NA,23.6501558817436,23.9211669919584,23.1694940820115,23.2449588298632,23.6175865749298,NA
"Q9UM00-1;Q9UM00-2;Q9UM00","TMCO1","Transmembrane and coiled-coil domain-containing protein 1",NA,NA,-0.434353264418167,0.0391651866904252,FALSE,26.2027065964056,26.339831512926,25.9740190790584,26.7514671410637,26.6411563334483,26.4269935071325,"complete"
"Q9UM54-6;Q9UM54-5;Q9UM54-2;Q9UM54-4;Q9UM54-1;Q9UM54","MYO6","Unconventional myosin-VI",NA,NA,-0.023999299346702,0.85304015303889,FALSE,26.8682544878565,26.6986600698133,26.7159500242418,26.5914440648598,26.8068796770726,26.9565387380193,"complete"
"Q9UMR5-3;Q9UMR5;Q9UMR5-2","PPT2","Lysosomal thioesterase PPT2",NA,NA,-1.12487621316447,0.0129812489838619,TRUE,24.0055292309111,23.5823768985113,23.7061210312002,24.5368397139378,25.2214506360732,24.910365450105,"complete"
"Q9UMS0;Q9UMS0-3;Q9UMS0-2","NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","Matrix","Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins",0.233012486535433,0.19901713244971,FALSE,28.7998488541053,28.5736158020186,28.4813381256244,28.1972134283886,28.5992610999508,28.3592907938026,"complete"
